PARENT_ACCOUNT_NUMBER,ACCOUNT_NUMBER,INSTANCE_STATUS,SUPPORT_STATUS,ITEMNO,ITEM_DESCRIPTION,SUPPORT_ITEMNO,PRODLINE,PRODFAMILY,PLATFORM,CONTRACT_NUMBER,CONTRACT_ID,CONTRACT_ORG,CONTRACT_INV_ORGID,CONTRACT_INV_ORG,CUST_PO_NUMBER,PRICE_UNIT,CURRENCY_CODE,START_DATE,END_DATE,SVC_LINE_ID,INSTANCE_ID,QUOTE,SELLING_PRICE,CURRENT_EXPRN_DATE,NEW_EXPRN_DATE,STUDENT_COUNT,CONTRACT_MONTHS,NEW_YRLY_PRICE,NEW_MTHLY_PRICE,UPLIFT_PCT,RENEWAL_OPP_TYPE,SOLD_TO_ORG_ID,INVOICE_TO_ORG_ID,SHIP_TO_ORG_ID,ORDER_NUMBER,DESCRIPTION,OWNER_CUSTOMER,PARENT_CUSTOMER,SOLDTO_NUM,SOLDTO_CUSTOMER,BILLTO_NUM,BILLTO_CUSTOMER,SHIPTO_NUM,SHIPTO_CUSTOMER,RN,AUTORENEW,PER_STUDENT_PRICE,CON_LINE_LAST_UPDATED
3603959,3601100,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,77.00000,USD,08-01-2023,07-31-2024,82673422,30716694,7696745.01,6.41667,07-31-2024,07-31-2025,308,12,77.00000,6.41667,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","RALEIGH PARK ELEM SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3642268,3602781,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,149.25000,USD,08-01-2023,07-31-2024,82674633,26202711,7696745.01,12.43750,07-31-2024,07-31-2025,597,12,149.25000,12.43750,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","PACIFIC RIDGE ELEM SCH","SEASIDE PUB SCHS",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3642268,3600175,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,211.25000,USD,08-01-2023,07-31-2024,82672037,26202712,7696745.01,17.60417,07-31-2024,07-31-2025,845,12,211.25000,17.60417,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","SEASIDE SECONDARY SCHS","SEASIDE PUB SCHS",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3613400,3601119,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,119.75000,USD,08-01-2023,07-31-2024,82673562,25944693,7696745.01,9.97917,07-31-2024,07-31-2025,479,12,119.75000,9.97917,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","GASTON K-12 LIB","GASTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3643933,3600203,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,151.75000,USD,08-01-2023,07-31-2024,82672172,27602714,7696745.01,12.64583,07-31-2024,07-31-2025,607,12,151.75000,12.64583,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","ST HELENS MDL SCH","ST HELENS SCH DIST 502",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600858,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,143.25000,USD,08-01-2023,07-31-2024,82672664,31596933,7696745.01,11.93750,07-31-2024,07-31-2025,573,12,143.25000,11.93750,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","HARRISON PARK SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600903,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,168.50000,USD,08-01-2023,07-31-2024,82672962,31596934,7696745.01,14.04167,07-31-2024,07-31-2025,674,12,168.50000,14.04167,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","LAURELHURST ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600865,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,68.50000,USD,08-01-2023,07-31-2024,82672712,31596935,7696745.01,5.70833,07-31-2024,07-31-2025,274,12,68.50000,5.70833,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","JASON LEE ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600866,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,62.75000,USD,08-01-2023,07-31-2024,82672715,31596936,7696745.01,5.22917,07-31-2024,07-31-2025,251,12,62.75000,5.22917,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","LENT ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600868,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,71.50000,USD,08-01-2023,07-31-2024,82672733,31596937,7696745.01,5.95833,07-31-2024,07-31-2025,286,12,71.50000,5.95833,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","MARYSVILLE ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600907,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,134.75000,USD,08-01-2023,07-31-2024,82672993,31596938,7696745.01,11.22917,07-31-2024,07-31-2025,539,12,134.75000,11.22917,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","RICHMOND ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600893,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,81.50000,USD,08-01-2023,07-31-2024,82672880,31596939,7696745.01,6.79167,07-31-2024,07-31-2025,326,12,81.50000,6.79167,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","BOISE-ELIOT/HUMBOLDT LIB","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600908,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,78.00000,USD,08-01-2023,07-31-2024,82672999,31596940,7696745.01,6.50000,07-31-2024,07-31-2025,312,12,78.00000,6.50000,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","SABIN ELEM SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3603959,3600002,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,116.75000,USD,08-01-2023,07-31-2024,82671916,31594960,7696745.01,9.72917,07-31-2024,07-31-2025,467,12,116.75000,9.72917,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","SEXTON MOUNTAIN ELEM SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600909,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,140.75000,USD,08-01-2023,07-31-2024,82673006,31594961,7696745.01,11.72917,07-31-2024,07-31-2025,563,12,140.75000,11.72917,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","SELLWOOD MDL SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3603959,3601103,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,490.50000,USD,08-01-2023,07-31-2024,82673449,31594962,7696745.01,40.87500,07-31-2024,07-31-2025,1962,12,490.50000,40.87500,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","SUNSET HIGH SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600895,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,491.50000,USD,08-01-2023,07-31-2024,82672895,31594963,7696745.01,40.95833,07-31-2024,07-31-2025,1966,12,491.50000,40.95833,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","FRANKLIN HIGH SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600857,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,189.25000,USD,08-01-2023,07-31-2024,82672654,31594964,7696745.01,15.77083,07-31-2024,07-31-2025,757,12,189.25000,15.77083,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","EAST/WEST SYLVAN LIB","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3627875,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,228.25000,USD,08-01-2023,07-31-2024,82674866,31594965,7696745.01,19.02083,07-31-2024,07-31-2025,913,12,228.25000,19.02083,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","BENSON HIGH SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3601147,3602050,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,0.00000,USD,08-01-2023,07-31-2024,82674298,31594966,7696745.01,0.00000,07-31-2024,07-31-2025,1,12,0.00000,0.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","RELATED EQUIPMENT CTR","NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.00000,08-11-2023
3603959,3601104,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,69.25000,USD,08-01-2023,07-31-2024,82673456,31594967,7696745.01,5.77083,07-31-2024,07-31-2025,277,12,69.25000,5.77083,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","TERRA LINDA SCH / 185","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3603959,3601931,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,373.75000,USD,08-01-2023,07-31-2024,82674114,31594968,7696745.01,31.14583,07-31-2024,07-31-2025,1495,12,373.75000,31.14583,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","SOUTH RIDGE HIGH SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600897,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,539.00000,USD,08-01-2023,07-31-2024,82672914,31594969,7696745.01,44.91667,07-31-2024,07-31-2025,2156,12,539.00000,44.91667,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","GRANT HIGH SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3603959,3601102,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,108.00000,USD,08-01-2023,07-31-2024,82673441,31594970,7696745.01,9.00000,07-31-2024,07-31-2025,432,12,108.00000,9.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","ROCK CREEK ELEM SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3603959,3601101,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,98.50000,USD,08-01-2023,07-31-2024,82673431,31594971,7696745.01,8.20833,07-31-2024,07-31-2025,394,12,98.50000,8.20833,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","RIDGEWOOD ELEM SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600844,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,151.50000,USD,08-01-2023,07-31-2024,82672572,31594972,7696745.01,12.62500,07-31-2024,07-31-2025,606,12,151.50000,12.62500,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","JEFFERSON HIGH SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3603959,3602263,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,191.00000,USD,08-01-2023,07-31-2024,82674398,31594973,7696745.01,15.91667,07-31-2024,07-31-2025,764,12,191.00000,15.91667,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","SPRINGVILLE ELEM SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3602508,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,79.25000,USD,08-01-2023,07-31-2024,82674505,31594974,7696745.01,6.60417,07-31-2024,07-31-2025,317,12,79.25000,6.60417,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER",ACCESS,"PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3603959,3601917,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,159.25000,USD,08-01-2023,07-31-2024,82674098,31594975,7696745.01,13.27083,07-31-2024,07-31-2025,637,12,159.25000,13.27083,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","SCHOLLS HEIGHTS ELEM SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3603959,3601799,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,610.50000,USD,08-01-2023,07-31-2024,82673995,31594976,7696745.01,50.87500,07-31-2024,07-31-2025,2442,12,610.50000,50.87500,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","WESTVIEW HIGH SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600846,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,381.25000,USD,08-01-2023,07-31-2024,82672580,31594977,7696745.01,31.77083,07-31-2024,07-31-2025,1525,12,381.25000,31.77083,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","LINCOLN HIGH 10","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600889,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,386.75000,USD,08-01-2023,07-31-2024,82672851,31594978,7696745.01,32.22917,07-31-2024,07-31-2025,1547,12,386.75000,32.22917,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","CLEVELAND HIGH SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3603959,3601107,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,202.25000,USD,08-01-2023,07-31-2024,82673477,31594979,7696745.01,16.85417,07-31-2024,07-31-2025,809,12,202.25000,16.85417,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","WHITFORD MDL SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3603959,3601105,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,176.00000,USD,08-01-2023,07-31-2024,82673466,31594980,7696745.01,14.66667,07-31-2024,07-31-2025,704,12,176.00000,14.66667,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","VOSE ELEM SCH","BEAVERTON SCH DIST",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600899,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,24.00000,USD,08-01-2023,07-31-2024,82672929,31594981,7696745.01,2.00000,07-31-2024,07-31-2025,96,12,24.00000,2.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","BEVERLY CLEARY @ HOLLYROOD","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
3634052,3600867,Latest,ACTIVE,67058A,"TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER",67058P,TITLEPEEK,"DESTINY DISTRICT MEMBER",ECS,W1057779,11250738,FSS,85,FSS,23240260,360.00000,USD,08-01-2023,07-31-2024,82672724,31594982,7696745.01,30.00000,07-31-2024,07-31-2025,1440,12,360.00000,30.00000,0.00000,DOMESTIC,50070,142649,142650,2473550,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","MCDANIEL HIGH SCH","PORTLAND SCH DIST 1J",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",3601147,"NORTHWEST REG PROGRAM",1,M,0.02083,08-11-2023
