"PARENT_ACCOUNT_NUMBER","ACCOUNT_NUMBER","INSTANCE_STATUS","SUPPORT_STATUS","ITEMNO","ITEM_DESCRIPTION","SUPPORT_ITEMNO","PRODLINE","PRODFAMILY","PLATFORM","CONTRACT_NUMBER","CONTRACT_ID","CONTRACT_ORG","CONTRACT_INV_ORGID","CONTRACT_INV_ORG","CUST_PO_NUMBER","PRICE_UNIT","CURRENCY_CODE","START_DATE","END_DATE","SVC_LINE_ID","INSTANCE_ID","QUOTE","SELLING_PRICE","CURRENT_EXPRN_DATE","NEW_EXPRN_DATE","STUDENT_COUNT","CONTRACT_MONTHS","NEW_YRLY_PRICE","NEW_MTHLY_PRICE","UPLIFT_PCT","RENEWAL_OPP_TYPE","SOLD_TO_ORG_ID","INVOICE_TO_ORG_ID","SHIP_TO_ORG_ID","ORDER_NUMBER","DESCRIPTION","OWNER_CUSTOMER","PARENT_CUSTOMER","SOLDTO_NUM","SOLDTO_CUSTOMER","BILLTO_NUM","BILLTO_CUSTOMER","SHIPTO_NUM","SHIPTO_CUSTOMER","RN","AUTORENEW","PER_STUDENT_PRICE","CON_LINE_LAST_UPDATED","SOLDTO_INST_TYPE"
"4212272","4205439","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184303,"33188730","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","VERMILLION RD SCH","BROWNSVILLE SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4240828","4241205","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82185788,"13604285","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","TRAVIS ELEM SCH","HARLINGEN CONS SCHS","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4240828","4205347","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184289,"13604286","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","TREASURE HILL ELE SCH","HARLINGEN CONS SCHS","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4240828","4206096","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184383,"13604300","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","HARLINGEN HIGH SCH SOUTH","HARLINGEN CONS SCHS","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4208601","4208601","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184722,"17040404","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","TRINITY EPISC SCH","TRINITY EPISC SCH","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4201099","4203347","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82183742,"17040411","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","ALEDO HIGH SCH","ALEDO IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4274700","4201795","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82183402,"17040427","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","S & S CONS ELEM SCH","S & S CONS IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4274700","4206028","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184367,"17040429","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","S & S CONS MDL SCH","S & S CONS IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4213950","4213955","Latest","SIGNED","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",8.33,"USD","10-01-2023","10-31-2023",82185324,"44749001","7663991.01",8.33,"10-31-2023","10-31-2024","",1,99.96,8.33,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","CANTON INTERM SCH","CANTON IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4212055","4208300","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184656,"39693454","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","TRINITY BASIN PREP-PAFFORD","TRINITY BASIN PREP, INC","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4212055","4208680","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184728,"39693455","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","TRINITY BASIN PREP-EWING","TRINITY BASIN PREP, INC","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4219647","4214314","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82185339,"40637341","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","MILDRED HIGH SCH LIB","MILDRED IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4270962","4200789","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82183218,"23190698","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","GARRIGA ELEM SCH","POINT ISABEL SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4258705","4200726","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82183101,"23305703","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","LULING JR HIGH SCH","LULING IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4253525","4253523","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82185860,"23480706","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","KRUM HIGH SCH","KRUM IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4220119","4202486","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82183515,"23506688","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","CROCKETT JR HIGH SCH","CROCKETT IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4215071","4209873","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82185013,"27941715","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","LAKEHILL PREP SCH - LWR","LAKEHILL PREP","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4265775","4203196","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82183693,"28291724","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","NEWTON MDL SCH","NEWTON IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4227015","4208448","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184691,"28291733","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","DUBLIN INTERM SCH","DUBLIN IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4208302","4208302","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184659,"28999721","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","MIDLAND ACAD CHARTER","MIDLAND ACAD CHARTER","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4260160","4203554","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82183831,"28999735","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","MATHIS ELEM SCH","MATHIS IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4258823","4207018","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184522,"11711075","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","T A HOWARD MDL SCH","MANSFIELD IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4258823","4209237","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184851,"11711076","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","ELIZABETH SMITH ELEM","MANSFIELD IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4258823","4209414","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184916,"11711077","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","THELMA JONES ELEM","MANSFIELD IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4258823","4204348","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184215,"11711087","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","MARY ORR INTERM SCH","MANSFIELD IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4258823","4209387","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184910,"11711094","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","DONNA SHEPARD INTERM","MANSFIELD IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4201478","4206302","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184421,"13544210","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","PALMER MDL SCH","PALMER IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4240828","4200770","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82183182,"13604279","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","MEMORIAL MDL SCH","HARLINGEN CONS SCHS","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4240828","4200777","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82183213,"13604289","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","ZAVALA ELEM SCH","HARLINGEN CONS SCHS","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4240828","4200767","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82183171,"13604292","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","COAKLEY MDL SCH","HARLINGEN CONS SCHS","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4240828","4209042","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184792,"13604303","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","MOISES VELA MDL SCH","HARLINGEN CONS SCHS","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4282940","4207727","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82184586,"17040407","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","SANTO HIGH SCH","SANTO IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4270055","4270056","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82186052,"17040413","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","PONDER HIGH SCH","PONDER IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4201099","4201090","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82183269,"17040422","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","M CODER ELEM SCH","ALEDO IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4274700","4201796","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82183405,"17040428","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","S & S CONS HIGH SCH","S & S CONS IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
"4256640","4201830","Latest","ACTIVE","67058A","TITLEPEEK ONLINE SERVICE - DESTINY DISTRICT MEMBER","67058P","TITLEPEEK","DESTINY DISTRICT MEMBER","ECS","W1038213",11118913,"FSS",85,"FSS","4102300143",100,"USD","11-01-2022","10-31-2023",82183442,"30915758","7663991.01",8.33333,"10-31-2023","10-31-2024","",12,100,8.33333,0,"DOMESTIC",73572,212210,212211,2458359,"TITLEPEEK ONLINE SERVICE RENEWAL - DESTINY DISTRICT MEMBER","WARE ELEM SCH","LONGVIEW IND SCH DIST","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)","4234723","ESC REGION 11 (TETPC)",1,"M",,"11-04-2022","CONSORTIUM"
