PARENT_ACCOUNT_NUMBER,ACCOUNT_NUMBER,INSTANCE_STATUS,SUPPORT_STATUS,ITEMNO,ITEM_DESCRIPTION,SUPPORT_ITEMNO,PRODLINE,PRODFAMILY,PLATFORM,CONTRACT_NUMBER,CONTRACT_ID,CONTRACT_ORGID,CONTRACT_ORG,CONTRACT_INV_ORGID,CONTRACT_INV_ORG,CUST_PO_NUMBER,PRICE_UNIT,CURRENCY_CODE,START_DATE,END_DATE,SVC_LINE_ID,INSTANCE_ID,QUOTE,SELLING_PRICE,CURRENT_EXPRN_DATE,NEW_EXPRN_DATE,STUDENT_COUNT,CONTRACT_MONTHS,NEW_PRICE_START_DATE,NEW_YRLY_PRICE,NEW_MTHLY_PRICE,UPLIFT_PCT,RENEWAL_OPP_TYPE,SOLD_TO_ORG_ID,INVOICE_TO_ORG_ID,SHIP_TO_ORG_ID,ORDER_NUMBER,ITEM_ID,DESCRIPTION,OWNER_CUSTOMER,PARENT_CUSTOMER,SOLDTO_NUM,SOLDTO_CUSTOMER,BILLTO_NUM,BILLTO_CUSTOMER,SHIPTO_NUM,SHIPTO_CUSTOMER,RN,AUTO_RENEWAL,PER_STUDENT_PRICE,CON_LINE_LAST_UPDATED
3917410,3901601,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716008,7462098,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,KELLY MILL MDL SCH,RICHLAND CO SCH DIST 2,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3935895,3901606,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716009,7531121,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,W M ANDERSON PRIM SCH,WILLIAMSBURG CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3922150,3901612,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716010,7380778,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,BERRY SHOALS ELEM SCH,SPARTANBURG SCH DIST 5,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3940860,3901613,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716011,7462241,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,NINETY SIX ELEM SCH,GREENWOOD SCH DIST 52,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3912489,3901616,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716012,8385006,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,NEW HEIGHTS MDL SCH,CHESTERFIELD CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3949749,3901617,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716013,7510844,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,OAKLAND ELEM,SPARTANBURG CO SCHS #2,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3903852,3901618,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716014,7462175,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,BLUFFTON HIGH SCH,BEAUFORT CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3922150,3901620,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716016,7380783,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,FLORENCE CHAPEL MDL SCH,SPARTANBURG SCH DIST 5,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3917410,3901622,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716017,7462105,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,POLO ROAD ELEM SCH,RICHLAND CO SCH DIST 2,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3917410,3901623,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716018,7462111,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,SANDLAPPER SCH,RICHLAND CO SCH DIST 2,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3903852,3901624,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716019,7462183,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,HILTON HEAD ISLAND SCH CREATIVE ARTS-000,BEAUFORT CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3942665,3901626,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716020,7362107,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,LAKE MARION HIGH SCH,ORANGEBURG CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3917410,3901629,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716021,7462110,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,ROUND TOP ELEM SCH,RICHLAND CO SCH DIST 2,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3920174,3901631,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716022,7362229,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,BRIDGEWATER ACAD CHARTER,HORRY CO BD OF ED,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3925698,3901632,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716023,7362147,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,NATION FORD HIGH SCH,FT MILL SCH DIST-YORK 4,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3943552,3901633,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716024,8384955,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,MT LEBANON ELEM SCH,ANDERSON SCH DIST 4,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3900050,3901634,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716025,7362334,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,EAST COOPER MONTESSORI,CHARLESTON CO S D,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3912017,3901637,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716026,7362160,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,CHESTER PARK ELEM FINE ARTS,CHESTER CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3912017,3901638,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716027,7362161,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,CHESTER PARK ELEM LIT/TECH,CHESTER CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3912017,3901639,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716028,7362162,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,CHESTER PARK SCH OF INQUIRY,CHESTER CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3912017,3901640,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716029,7362159,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,ACAD FOR TEACHING/LEARNING,CHESTER CO SCH DIST,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3902435,3901644,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716030,7362304,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,HORSE CREEK ACAD CHARTER,LIMESTONE CHARTER ASSOC,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3917410,3901645,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716031,7462102,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,LONGLEAF MDL SCH,RICHLAND CO SCH DIST 2,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3917410,3901646,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716032,7462092,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,CENTER FOR ACHIEVEMENT,RICHLAND CO SCH DIST 2,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3917419,3901647,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716033,7462117,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,ADOLESCENT RECOVERY PROGRAM,RICHLAND CO SCH DIST #1,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3917419,3901649,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716034,7462321,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,RICHLAND ONE LRNG CTR,RICHLAND CO SCH DIST #1,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3917419,3901650,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716035,7462320,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,RICHLAND 1 MDL CLG,RICHLAND CO SCH DIST #1,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3922150,3901651,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716036,7380779,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,JAMES F BYRNES FRESHMAN ACAD,SPARTANBURG SCH DIST 5,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3951500,3901654,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716037,7383363,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,EAGLE NEST ELEM,DORCHESTER SCH DIST 2,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3937125,3901656,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716038,7504885,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,CAROLINA SPRING MDLS CH,LEXINGTON CO SCH DIST 1,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3945892,3901658,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716039,7521824,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,INDIA HOOK ELEM SCH,ROCK HILL SCH DIST- YORK 3,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3951500,3901659,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716040,7383378,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,WILLIAM REEVES ELEM SCH,DORCHESTER SCH DIST 2,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3900622,3901660,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716041,7380770,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,INMAN INTERM SCH,SPARTANBURG SCH DIST 1,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3937125,3901661,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716042,7504884,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,CAROLINA SPRING ELEM SCH,LEXINGTON CO SCH DIST 1,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
3951500,3901662,Latest,ACTIVE,46703A,DISTRICT MEMBER TEXTBOOK MANAGER LICENSE,73144P,TEXTBOOK MANAGER,DESTINY DISTRICT MEMBER,ONPREM,W1059445,11252404,83,FSS,85,FSS,SC RENEWAL 23/24,215.9,USD,9/1/2023,8/31/2024,82716043,7383373,7702019,17.99167,8/31/2024,8/31/2025,,12,,215.9,17.99167,0,DOMESTIC,56637,161278,161280,2474995,6227,DESTINY DISTRICT MEMBER TEXTBOOK LICENSE RENEWAL,RIVER OAKS MDL SCH,DORCHESTER SCH DIST 2,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,3900028,SC OFFICE INSTRUCT MATERIALS,1,M,,9/1/2023
